precinct_code,race_description,cand_name,cand_tot_votes,county_name
90102,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,128,CANADIAN
90106,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,420,CANADIAN
90106,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,628,CANADIAN
90107,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,113,CANADIAN
90107,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,272,CANADIAN
90109,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,51,CANADIAN
90109,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,102,CANADIAN
90114,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,239,CANADIAN
90114,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,494,CANADIAN
90116,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,505,CANADIAN
90116,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,536,CANADIAN
90124,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,482,CANADIAN
90124,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,767,CANADIAN
90200,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,1900,CANADIAN
90200,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,2846,CANADIAN
90201,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,393,CANADIAN
90201,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,795,CANADIAN
90202,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,151,CANADIAN
90202,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,431,CANADIAN
90204,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,562,CANADIAN
90204,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,816,CANADIAN
90206,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,608,CANADIAN
90206,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1016,CANADIAN
90208,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,598,CANADIAN
90208,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,794,CANADIAN
90209,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,25,CANADIAN
90209,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,27,CANADIAN
90210,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,297,CANADIAN
90210,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,496,CANADIAN
90211,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,420,CANADIAN
90211,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,715,CANADIAN
90214,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,496,CANADIAN
90214,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,714,CANADIAN
90215,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,736,CANADIAN
90215,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1164,CANADIAN
90216,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,748,CANADIAN
90216,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1105,CANADIAN
90217,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,885,CANADIAN
90217,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1277,CANADIAN
90218,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,518,CANADIAN
90218,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,734,CANADIAN
90220,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,907,CANADIAN
90220,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1449,CANADIAN
90221,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,541,CANADIAN
90221,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,845,CANADIAN
90223,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,783,CANADIAN
90223,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1097,CANADIAN
90224,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,591,CANADIAN
90224,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,885,CANADIAN
90225,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,560,CANADIAN
90225,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,724,CANADIAN
90226,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,127,CANADIAN
90226,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,305,CANADIAN
90227,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,1023,CANADIAN
90227,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1555,CANADIAN
90228,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,423,CANADIAN
90228,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,498,CANADIAN
90300,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,513,CANADIAN
90300,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,902,CANADIAN
90301,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,855,CANADIAN
90301,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1544,CANADIAN
90302,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,535,CANADIAN
90302,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1105,CANADIAN
90303,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,854,CANADIAN
90303,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1217,CANADIAN
90304,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,512,CANADIAN
90304,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,836,CANADIAN
90306,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,834,CANADIAN
90306,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1619,CANADIAN
90308,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,164,CANADIAN
90308,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,415,CANADIAN
90309,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,29,CANADIAN
90309,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,114,CANADIAN
90398,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,0,CANADIAN
90398,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,0,CANADIAN
90399,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,0,CANADIAN
90399,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,0,CANADIAN
90400,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,244,CANADIAN
90400,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,661,CANADIAN
90403,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,126,CANADIAN
90403,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,251,CANADIAN
90404,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,65,CANADIAN
90404,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,167,CANADIAN
90406,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,47,CANADIAN
90406,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,138,CANADIAN
90408,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,97,CANADIAN
90408,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,226,CANADIAN
90409,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,14,CANADIAN
90409,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,43,CANADIAN
90502,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,53,CANADIAN
90502,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,167,CANADIAN
90503,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,93,CANADIAN
90503,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,339,CANADIAN
90504,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,707,CANADIAN
90504,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1572,CANADIAN
90506,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,1213,CANADIAN
90506,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,2461,CANADIAN
100001,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,355,CARTER
100001,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,453,CARTER
100002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,306,CARTER
100002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,554,CARTER
100007,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,393,CARTER
100007,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,160,CARTER
100011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,213,CARTER
100011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,275,CARTER
100014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,207,CARTER
100014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,278,CARTER
100015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,336,CARTER
100015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,706,CARTER
100017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,294,CARTER
100017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,510,CARTER
100019,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,593,CARTER
100019,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1455,CARTER
100020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,344,CARTER
100020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,550,CARTER
100024,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,368,CARTER
100024,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,812,CARTER
100025,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,123,CARTER
100025,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,365,CARTER
100026,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,78,CARTER
100026,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,192,CARTER
100030,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,68,CARTER
100030,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,250,CARTER
100031,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,319,CARTER
100031,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1213,CARTER
100032,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,84,CARTER
100032,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,241,CARTER
100033,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,129,CARTER
100033,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,405,CARTER
100034,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,193,CARTER
100034,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,669,CARTER
100039,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,62,CARTER
100039,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,327,CARTER
100041,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,171,CARTER
100041,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,725,CARTER
100051,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,108,CARTER
100051,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,204,CARTER
100052,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,102,CARTER
100052,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,417,CARTER
100061,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,118,CARTER
100061,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,437,CARTER
100062,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,214,CARTER
100062,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,680,CARTER
100063,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,283,CARTER
100063,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,807,CARTER
100071,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,197,CARTER
100071,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,594,CARTER
110001,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,475,CHEROKEE
110001,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,551,CHEROKEE
110002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,634,CHEROKEE
110002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,1112,CHEROKEE
110003,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,541,CHEROKEE
110003,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,817,CHEROKEE
110004,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,609,CHEROKEE
110004,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,857,CHEROKEE
110005,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,108,CHEROKEE
110005,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,147,CHEROKEE
110006,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,130,CHEROKEE
110006,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,328,CHEROKEE
110007,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,51,CHEROKEE
110007,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,89,CHEROKEE
110008,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,159,CHEROKEE
110008,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,246,CHEROKEE
110009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,246,CHEROKEE
110009,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,534,CHEROKEE
110010,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,356,CHEROKEE
110010,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,912,CHEROKEE
110011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,122,CHEROKEE
110011,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,292,CHEROKEE
110012,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,253,CHEROKEE
110012,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,718,CHEROKEE
110013,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,216,CHEROKEE
110013,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,398,CHEROKEE
110014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,260,CHEROKEE
110014,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,663,CHEROKEE
110015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,247,CHEROKEE
110015,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,812,CHEROKEE
110016,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,67,CHEROKEE
110016,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,272,CHEROKEE
110017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,98,CHEROKEE
110017,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,253,CHEROKEE
110018,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,68,CHEROKEE
110018,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,202,CHEROKEE
110019,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,174,CHEROKEE
110019,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,533,CHEROKEE
110020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,387,CHEROKEE
110020,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,615,CHEROKEE
110021,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,111,CHEROKEE
110021,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,314,CHEROKEE
110022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,74,CHEROKEE
110022,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,193,CHEROKEE
110023,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,65,CHEROKEE
110023,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,210,CHEROKEE
110025,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,190,CHEROKEE
110025,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,442,CHEROKEE
120101,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,168,CHOCTAW
120101,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,511,CHOCTAW
120104,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,94,CHOCTAW
120104,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,502,CHOCTAW
120105,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,93,CHOCTAW
120105,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,95,CHOCTAW
120106,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,81,CHOCTAW
120106,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,223,CHOCTAW
120207,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,34,CHOCTAW
120207,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,71,CHOCTAW
120208,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,90,CHOCTAW
120208,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,336,CHOCTAW
120209,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,49,CHOCTAW
120209,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,117,CHOCTAW
120210,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,93,CHOCTAW
120210,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,446,CHOCTAW
120211,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,24,CHOCTAW
120211,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,61,CHOCTAW
120214,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,114,CHOCTAW
120214,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,172,CHOCTAW
120215,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,75,CHOCTAW
120215,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,126,CHOCTAW
120316,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,153,CHOCTAW
120316,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,389,CHOCTAW
120318,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,50,CHOCTAW
120318,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,331,CHOCTAW
120319,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,52,CHOCTAW
120319,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,289,CHOCTAW
120320,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,30,CHOCTAW
120320,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,144,CHOCTAW
120321,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,79,CHOCTAW
120321,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,282,CHOCTAW
120322,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,45,CHOCTAW
120322,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,164,CHOCTAW
130002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,33,CIMARRON
130002,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,AGAINST THE PROPOSAL - NO,129,CIMARRON
130003,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,FOR THE PROPOSAL - YES,26,CIMARRON
